VM,Powerstate,Template,SRM Placeholder,Config status,DNS Name,Connection state,Guest state,Heartbeat,Consolidation Needed,PowerOn,Suspended To Memory,Suspend time,Suspend Interval,Creation date,Change Version,CPUs,Overall Cpu Readiness,Memory,Active Memory,NICs,Disks,Total disk capacity MiB,Fixed Passthru HotPlug,min Required EVC Mode Key,Latency Sensitivity,Op Notification Timeout,EnableUUID,CBT,Primary IP Address,Network #1,Network #2,Network #3,Network #4,Network #5,Network #6,Network #7,Network #8,Num Monitors,Video Ram KiB,Resource pool,Folder ID,Folder,vApp,DAS protection,FT State,FT Role,FT Latency,FT Bandwidth,FT Sec. Latency,Vm Failover In Progress,Provisioned MiB,In Use MiB,Unshared MiB,HA Restart Priority,HA Isolation Response,HA VM Monitoring,Cluster rule(s),Cluster rule name(s),Boot Required,Boot delay,Boot retry delay,Boot retry enabled,Boot BIOS setup,Reboot PowerOff,EFI Secure boot,Firmware,HW version,HW upgrade status,HW upgrade policy,HW target,Path,Log directory,Snapshot directory,Suspend directory,Annotation,Datacenter,Cluster,Host,OS according to the configuration file,OS according to the VMware Tools,Customization Info,Guest Detailed Data,VM ID,SMBIOS UUID,VM UUID,VI SDK Server type,VI SDK API Version,VI SDK Server,VI SDK UUID
exmpl-kestrel-0171,poweredOff,False,False,green,exmplkestrel0171.exmpl.oci,connected,notRunning,gray,False,,,,0,2025/10/16 19:33:43,2026/03/10 16:12:17,3,,4096,0,1,5,921600,False,,normal,,TRUE,,10.21.88.26,workload-1,,,,,,,,1,8192,/exmpl-dc01/AMD/Resources/Example,group-v2068,,,,notConfigured,,gray,-1,-1,,527263,263631,263630,medium,powerOff,vmMonitoringOnly,,,False,0,10000,False,False,False,True,efi,20,none,never,,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3137/exmpl-kestrel-0171.vmx,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3137/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,,oci-w01dc,AMD,esxi-amd-3.example.vcn.exmpl.local,Debian GNU/Linux 10 (64-bit),Debian GNU/Linux 10 (64-bit),IDLE,,vm-4175,ee2312ad-d2bf-ddd1-682f-8c5093ef6942,fd21110f-b147-32ab-16c4-ee3d6e60c11c,VMware vCenter Server 8.0.3 build-24853646,8.0.3.0,vcenter.example.exmpl.local,00000000-0000-4000-8000-000000000001
exmpl-kestrel-0043,poweredOn,False,False,green,exmplkestrel0043.exmpl.oci,connected,notRunning,gray,False,,,,0,2025/10/16 19:33:43,2026/03/10 16:12:17,3,,9216,0,1,5,921600,False,,normal,,TRUE,,10.21.89.29,workload-1,,,,,,,,1,8192,/exmpl-dc01/AMD/Resources/Example,group-v2068,,,,notConfigured,,gray,-1,-1,,1182640,591320,591319,medium,powerOff,vmMonitoringOnly,,,False,0,10000,False,False,False,True,efi,20,none,never,,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3137/exmpl-kestrel-0043.vmx,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3137/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,,oci-w01dc,AMD,esxi-amd-3.example.vcn.exmpl.local,SUSE Linux Enterprise 12 (64-bit),SUSE Linux Enterprise 12 (64-bit),IDLE,,vm-4176,7a1402d7-50cd-cf43-c20d-0378270b00b2,aec661d0-a057-b1ec-65ed-2ae900105076,VMware vCenter Server 8.0.3 build-24853646,8.0.3.0,vcenter.example.exmpl.local,00000000-0000-4000-8000-000000000001
exmpl-kestrel-0104,poweredOff,False,False,green,exmplkestrel0104.exmpl.oci,connected,notRunning,gray,False,,,,0,2025/10/16 19:33:43,2026/03/10 16:12:17,5,,18432,0,1,5,921600,False,,normal,,TRUE,,10.21.89.32,workload-1,,,,,,,,1,8192,/exmpl-dc01/AMD/Resources/Example,group-v2068,,,,notConfigured,,gray,-1,-1,,2362305,1181152,1181151,medium,powerOff,vmMonitoringOnly,,,False,0,10000,False,False,False,True,efi,20,none,never,,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3137/exmpl-kestrel-0104.vmx,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3137/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,,oci-w01dc,AMD,esxi-amd-3.example.vcn.exmpl.local,SUSE Linux Enterprise 11 (64-bit),SUSE Linux Enterprise 11 (64-bit),IDLE,,vm-4177,25a80c67-777c-4719-fedb-8a9e5e18af58,de4f0d5d-88d0-2dcd-bea9-aa072309c378,VMware vCenter Server 8.0.3 build-24853646,8.0.3.0,vcenter.example.exmpl.local,00000000-0000-4000-8000-000000000001
exmpl-kestrel-0063,poweredOn,False,False,green,exmplkestrel0063.exmpl.oci,connected,notRunning,gray,False,,,,0,2025/10/16 19:33:43,2026/03/10 16:12:17,5,,35840,0,1,5,921600,False,,normal,,TRUE,,10.21.90.35,workload-1,,,,,,,,1,8192,/exmpl-dc01/AMD/Resources/Example,group-v2068,,,,notConfigured,,gray,-1,-1,,4590546,2295273,2295272,medium,powerOff,vmMonitoringOnly,,,False,0,10000,False,False,False,True,efi,20,none,never,,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3137/exmpl-kestrel-0063.vmx,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3137/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,,oci-w01dc,AMD,esxi-amd-3.example.vcn.exmpl.local,openSUSE 15.5 (64-bit),openSUSE 15.5 (64-bit),IDLE,,vm-4178,b20ce82b-9c86-0756-daaa-0722a52b241b,976e3601-0c3e-72a6-1640-f1be2174bacb,VMware vCenter Server 8.0.3 build-24853646,8.0.3.0,vcenter.example.exmpl.local,00000000-0000-4000-8000-000000000001
exmpl-kestrel-0022,poweredOff,False,False,green,exmplkestrel0022.exmpl.oci,connected,notRunning,gray,False,,,,0,2025/10/16 19:33:43,2026/03/10 16:12:17,9,,36864,0,1,5,921600,False,,normal,,TRUE,,10.21.90.38,workload-1,,,,,,,,1,8192,/exmpl-dc01/AMD/Resources/Example,group-v2068,,,,notConfigured,,gray,-1,-1,,4721635,2360817,2360816,medium,powerOff,vmMonitoringOnly,,,False,0,10000,False,False,False,True,efi,20,none,never,,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3137/exmpl-kestrel-0022.vmx,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3137/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,,oci-w01dc,AMD,esxi-amd-3.example.vcn.exmpl.local,SUSE 11 (64-bit),SUSE 11 (64-bit),IDLE,,vm-4179,67a6b586-72cd-e507-6625-70090923a4c2,507ea919-af87-64c6-889a-bdd3d83964b8,VMware vCenter Server 8.0.3 build-24853646,8.0.3.0,vcenter.example.exmpl.local,00000000-0000-4000-8000-000000000001
exmpl-kestrel-0137,poweredOn,False,False,green,exmplkestrel0137.exmpl.oci,connected,notRunning,gray,False,,,,0,2025/10/16 19:33:43,2026/03/10 16:12:17,9,,65536,0,1,5,921600,False,,normal,,TRUE,,10.21.91.41,workload-1,,,,,,,,1,8192,/exmpl-dc01/AMD/Resources/Example,group-v2068,,,,notConfigured,,gray,-1,-1,,8391668,4195834,4195833,medium,powerOff,vmMonitoringOnly,,,False,0,10000,False,False,False,True,efi,20,none,never,,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3138/exmpl-kestrel-0137.vmx,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3138/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,,oci-w01dc,AMD,esxi-amd-3.example.vcn.exmpl.local,Red Hat Enterprise Linux 7.9 (64-bit),Red Hat Enterprise Linux 7.9 (64-bit),IDLE,,vm-4180,5da24737-0c1f-2f2a-06d5-f30da1ad0716,6ea1bc3b-5291-f34f-7bda-10ebf69ff80a,VMware vCenter Server 8.0.3 build-24853646,8.0.3.0,vcenter.example.exmpl.local,00000000-0000-4000-8000-000000000001
exmpl-kestrel-0034,poweredOff,False,False,green,exmplkestrel0034.exmpl.oci,connected,notRunning,gray,False,,,,0,2025/10/16 19:33:43,2026/03/10 16:12:17,17,,132096,0,1,5,921600,False,,normal,,TRUE,,10.21.91.44,workload-1,,,,,,,,1,8192,/exmpl-dc01/AMD/Resources/Example,group-v2068,,,,notConfigured,,gray,-1,-1,,16911365,8455682,8455681,medium,powerOff,vmMonitoringOnly,,,False,0,10000,False,False,False,True,efi,20,none,never,,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3138/exmpl-kestrel-0034.vmx,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3138/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,,oci-w01dc,AMD,esxi-amd-3.example.vcn.exmpl.local,Red Hat Enterprise Linux 6.10 (64-bit),Red Hat Enterprise Linux 6.10 (64-bit),IDLE,,vm-4181,62e6ce97-bf09-874c-1141-7b0dfe5b6e00,ec10d5fc-001b-cc46-d016-331ee29b8319,VMware vCenter Server 8.0.3 build-24853646,8.0.3.0,vcenter.example.exmpl.local,00000000-0000-4000-8000-000000000001
exmpl-kestrel-0021,poweredOn,False,False,green,exmplkestrel0021.exmpl.oci,connected,notRunning,gray,False,,,,0,2025/10/16 19:33:43,2026/03/10 16:12:17,4,,6144,0,1,5,921600,False,,normal,,TRUE,,10.21.92.47,workload-1,,,,,,,,1,8192,/exmpl-dc01/AMD/Resources/Example,group-v2068,,,,notConfigured,,gray,-1,-1,,789526,394763,394762,medium,powerOff,vmMonitoringOnly,,,False,0,10000,False,False,False,True,efi,20,none,never,,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3138/exmpl-kestrel-0021.vmx,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3138/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,,oci-w01dc,AMD,esxi-amd-3.example.vcn.exmpl.local,Red Hat Enterprise Linux 5.11 (64-bit),Red Hat Enterprise Linux 5.11 (64-bit),IDLE,,vm-4182,811b6559-8ab0-bcc1-d381-71325cfb62f9,d87c106e-1968-b0a2-9c6d-e04848f8430b,VMware vCenter Server 8.0.3 build-24853646,8.0.3.0,vcenter.example.exmpl.local,00000000-0000-4000-8000-000000000001
exmpl-kestrel-0142,poweredOff,False,False,green,exmplkestrel0142.exmpl.oci,connected,notRunning,gray,False,,,,0,2025/10/16 19:33:43,2026/03/10 16:12:17,4,,11264,0,1,5,921600,False,,normal,,TRUE,,10.21.92.50,workload-1,,,,,,,,1,8192,/exmpl-dc01/AMD/Resources/Example,group-v2068,,,,notConfigured,,gray,-1,-1,,1444903,722451,722450,medium,powerOff,vmMonitoringOnly,,,False,0,10000,False,False,False,True,efi,20,none,never,,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3138/exmpl-kestrel-0142.vmx,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3138/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,,oci-w01dc,AMD,esxi-amd-3.example.vcn.exmpl.local,FreeBSD 14.0 (64-bit),FreeBSD 14.0 (64-bit),IDLE,,vm-4183,93582f01-f9b9-0bcb-5b1d-9f3f2301d7fc,7408c1da-3c69-4866-262b-0360a5d69842,VMware vCenter Server 8.0.3 build-24853646,8.0.3.0,vcenter.example.exmpl.local,00000000-0000-4000-8000-000000000001
exmpl-kestrel-0190,poweredOn,False,False,green,exmplkestrel0190.exmpl.oci,connected,notRunning,gray,False,,,,0,2025/10/16 19:33:43,2026/03/10 16:12:17,6,,20480,0,1,5,921600,False,,normal,,TRUE,,10.21.93.53,workload-1,,,,,,,,1,8192,/exmpl-dc01/AMD/Resources/Example,group-v2068,,,,notConfigured,,gray,-1,-1,,2624568,1312284,1312283,medium,powerOff,vmMonitoringOnly,,,False,0,10000,False,False,False,True,efi,20,none,never,,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3138/exmpl-kestrel-0190.vmx,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3138/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,,oci-w01dc,AMD,esxi-amd-3.example.vcn.exmpl.local,SUSE openSUSE Leap 15.4 (64-bit),SUSE openSUSE Leap 15.4 (64-bit),IDLE,,vm-4184,b8c853a9-3afc-d179-f837-920fba0875fd,82d41ece-19c1-b473-8d17-ba9670fa35b1,VMware vCenter Server 8.0.3 build-24853646,8.0.3.0,vcenter.example.exmpl.local,00000000-0000-4000-8000-000000000001
exmpl-kestrel-0158,poweredOff,False,False,green,exmplkestrel0158.exmpl.oci,connected,notRunning,gray,False,,,,0,2025/10/16 19:33:43,2026/03/10 16:12:17,6,,32768,0,1,5,921600,False,,normal,,TRUE,,10.21.93.56,workload-1,,,,,,,,1,8192,/exmpl-dc01/AMD/Resources/Example,group-v2068,,,,notConfigured,,gray,-1,-1,,4197449,2098724,2098723,medium,powerOff,vmMonitoringOnly,,,False,0,10000,False,False,False,True,efi,20,none,never,,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3138/exmpl-kestrel-0158.vmx,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3138/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,,oci-w01dc,AMD,esxi-amd-3.example.vcn.exmpl.local,SUSE 12 (64-bit),SUSE 12 (64-bit),IDLE,,vm-4185,5bf2fc0e-1511-3477-118a-7bf6a68a50be,c0bce9ef-6016-ecad-290c-cd4c09ca037a,VMware vCenter Server 8.0.3 build-24853646,8.0.3.0,vcenter.example.exmpl.local,00000000-0000-4000-8000-000000000001
exmpl-kestrel-0170,poweredOn,False,False,green,exmplkestrel0170.exmpl.oci,connected,notRunning,gray,False,,,,0,2025/10/16 19:33:43,2026/03/10 16:12:17,10,,33792,0,1,5,921600,False,,normal,,TRUE,,10.21.94.59,workload-1,,,,,,,,1,8192,/exmpl-dc01/AMD/Resources/Example,group-v2068,,,,notConfigured,,gray,-1,-1,,4328538,2164269,2164268,medium,powerOff,vmMonitoringOnly,,,False,0,10000,False,False,False,True,efi,20,none,never,,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3138/exmpl-kestrel-0170.vmx,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3138/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,,oci-w01dc,AMD,esxi-amd-3.example.vcn.exmpl.local,Microsoft Windows Server 2025 (64-bit),Microsoft Windows Server 2025 (64-bit),IDLE,,vm-4186,d0947a77-b8b7-4b4d-2ee9-625e0b536d73,193c6315-11a4-d3ad-5f43-e19f78d9add3,VMware vCenter Server 8.0.3 build-24853646,8.0.3.0,vcenter.example.exmpl.local,00000000-0000-4000-8000-000000000001
exmpl-kestrel-0118,poweredOff,False,False,green,exmplkestrel0118.exmpl.oci,connected,notRunning,gray,False,,,,0,2025/10/16 19:33:43,2026/03/10 16:12:17,10,,67584,0,1,5,921600,False,,normal,,TRUE,,10.21.94.62,workload-1,,,,,,,,1,8192,/exmpl-dc01/AMD/Resources/Example,group-v2068,,,,notConfigured,,gray,-1,-1,,8653931,4326965,4326964,medium,powerOff,vmMonitoringOnly,,,False,0,10000,False,False,False,True,efi,20,none,never,,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3138/exmpl-kestrel-0118.vmx,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3138/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,,oci-w01dc,AMD,esxi-amd-3.example.vcn.exmpl.local,Microsoft Windows Server 2022 (64-bit),Microsoft Windows Server 2022 (64-bit),IDLE,,vm-4187,4b05be36-0f6c-f683-b5b8-fdada3b30662,45fc3259-573e-2402-952f-4990becdaeca,VMware vCenter Server 8.0.3 build-24853646,8.0.3.0,vcenter.example.exmpl.local,00000000-0000-4000-8000-000000000001
exmpl-kestrel-0192,poweredOn,False,False,green,exmplkestrel0192.exmpl.oci,connected,notRunning,gray,False,,,,0,2025/10/16 19:33:43,2026/03/10 16:12:17,18,,134144,0,1,5,921600,False,,normal,,TRUE,,10.21.95.65,workload-1,,,,,,,,1,8192,/exmpl-dc01/AMD/Resources/Example,group-v2068,,,,notConfigured,,gray,-1,-1,,17173628,8586814,8586813,medium,powerOff,vmMonitoringOnly,,,False,0,10000,False,False,False,True,efi,20,none,never,,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3138/exmpl-kestrel-0192.vmx,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3138/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,,oci-w01dc,AMD,esxi-amd-3.example.vcn.exmpl.local,Microsoft Windows Server 2019 (64-bit),Microsoft Windows Server 2019 (64-bit),IDLE,,vm-4188,12c2dd82-19b5-3a60-a2c5-c160072a8ab4,f4088940-971b-34cc-390c-7762cabc6d40,VMware vCenter Server 8.0.3 build-24853646,8.0.3.0,vcenter.example.exmpl.local,00000000-0000-4000-8000-000000000001
exmpl-kestrel-0006,poweredOff,False,False,green,exmplkestrel0006.exmpl.oci,connected,notRunning,gray,False,,,,0,2025/10/16 19:33:43,2026/03/10 16:12:17,2,,8192,0,1,5,921600,False,,normal,,TRUE,,10.21.95.68,workload-1,,,,,,,,1,8192,/exmpl-dc01/AMD/Resources/Example,group-v2068,,,,notConfigured,,gray,-1,-1,,1051789,525894,525893,medium,powerOff,vmMonitoringOnly,,,False,0,10000,False,False,False,True,efi,20,none,never,,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3138/exmpl-kestrel-0006.vmx,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3138/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,,oci-w01dc,AMD,esxi-amd-3.example.vcn.exmpl.local,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2016 (64-bit),IDLE,,vm-4189,4198d211-fcde-fcbb-3636-db756c79f643,4f677030-d660-2de7-6e72-387c92a6e8f9,VMware vCenter Server 8.0.3 build-24853646,8.0.3.0,vcenter.example.exmpl.local,00000000-0000-4000-8000-000000000001
exmpl-kestrel-0191,poweredOn,False,False,green,exmplkestrel0191.exmpl.oci,connected,notRunning,gray,False,,,,0,2025/10/16 19:33:43,2026/03/10 16:12:17,2,,8192,0,1,5,921600,False,,normal,,TRUE,,10.21.96.71,workload-1,,,,,,,,1,8192,/exmpl-dc01/AMD/Resources/Example,group-v2068,,,,notConfigured,,gray,-1,-1,,1051806,525903,525902,medium,powerOff,vmMonitoringOnly,,,False,0,10000,False,False,False,True,efi,20,none,never,,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3139/exmpl-kestrel-0191.vmx,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3139/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,,oci-w01dc,AMD,esxi-amd-3.example.vcn.exmpl.local,Ubuntu Linux 24.04 LTS (64-bit),Ubuntu Linux 24.04 LTS (64-bit),IDLE,,vm-4190,37412e7e-ad4a-94ad-1034-26a19e32d8c4,ce9cadee-8614-d64d-f28b-157288349851,VMware vCenter Server 8.0.3 build-24853646,8.0.3.0,vcenter.example.exmpl.local,00000000-0000-4000-8000-000000000001
exmpl-kestrel-0107,poweredOff,False,False,green,exmplkestrel0107.exmpl.oci,connected,notRunning,gray,False,,,,0,2025/10/16 19:33:43,2026/03/10 16:12:17,4,,17408,0,1,5,921600,False,,normal,,TRUE,,10.21.96.74,workload-1,,,,,,,,1,8192,/exmpl-dc01/AMD/Resources/Example,group-v2068,,,,notConfigured,,gray,-1,-1,,2231471,1115735,1115734,medium,powerOff,vmMonitoringOnly,,,False,0,10000,False,False,False,True,efi,20,none,never,,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3139/exmpl-kestrel-0107.vmx,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3139/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,,oci-w01dc,AMD,esxi-amd-3.example.vcn.exmpl.local,Ubuntu Linux 22.04 (64-bit),Ubuntu Linux 22.04 (64-bit),IDLE,,vm-4191,9fed30df-68df-2e9b-3c8a-844e2fa848a8,4ec9b95d-63a9-ec52-5158-ab3a7be946d4,VMware vCenter Server 8.0.3 build-24853646,8.0.3.0,vcenter.example.exmpl.local,00000000-0000-4000-8000-000000000001
exmpl-kestrel-0090,poweredOn,False,False,green,exmplkestrel0090.exmpl.oci,connected,notRunning,gray,False,,,,0,2025/10/16 19:33:43,2026/03/10 16:12:17,4,,34816,0,1,5,921600,False,,normal,,TRUE,,10.21.97.77,workload-1,,,,,,,,1,8192,/exmpl-dc01/AMD/Resources/Example,group-v2068,,,,notConfigured,,gray,-1,-1,,4459712,2229856,2229855,medium,powerOff,vmMonitoringOnly,,,False,0,10000,False,False,False,True,efi,20,none,never,,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3139/exmpl-kestrel-0090.vmx,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3139/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,,oci-w01dc,AMD,esxi-amd-3.example.vcn.exmpl.local,CentOS 7.9 (64-bit),CentOS 7.9 (64-bit),IDLE,,vm-4192,69671bda-f0f2-6751-1544-3f0f595b91ed,16342f4a-8a0b-88d6-08a8-342175062ea0,VMware vCenter Server 8.0.3 build-24853646,8.0.3.0,vcenter.example.exmpl.local,00000000-0000-4000-8000-000000000001
exmpl-kestrel-0038,poweredOff,False,False,green,exmplkestrel0038.exmpl.oci,connected,notRunning,gray,False,,,,0,2025/10/16 19:33:43,2026/03/10 16:12:17,8,,35840,0,1,5,921600,False,,normal,,TRUE,,10.21.97.80,workload-1,,,,,,,,1,8192,/exmpl-dc01/AMD/Resources/Example,group-v2068,,,,notConfigured,,gray,-1,-1,,4590801,2295400,2295399,medium,powerOff,vmMonitoringOnly,,,False,0,10000,False,False,False,True,efi,20,none,never,,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3139/exmpl-kestrel-0038.vmx,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3139/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,,oci-w01dc,AMD,esxi-amd-3.example.vcn.exmpl.local,CentOS 8 (64-bit),CentOS 8 (64-bit),IDLE,,vm-4193,729ae8fe-c966-e8af-07a6-eefb229ba6f6,c108bb18-34b2-e8fa-784b-9e0412ea910a,VMware vCenter Server 8.0.3 build-24853646,8.0.3.0,vcenter.example.exmpl.local,00000000-0000-4000-8000-000000000001
exmpl-kestrel-0066,poweredOn,False,False,green,exmplkestrel0066.exmpl.oci,connected,notRunning,gray,False,,,,0,2025/10/16 19:33:43,2026/03/10 16:12:17,8,,69632,0,1,5,921600,False,,normal,,TRUE,,10.21.98.83,workload-1,,,,,,,,1,8192,/exmpl-dc01/AMD/Resources/Example,group-v2068,,,,notConfigured,,gray,-1,-1,,8916194,4458097,4458096,medium,powerOff,vmMonitoringOnly,,,False,0,10000,False,False,False,True,efi,20,none,never,,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3139/exmpl-kestrel-0066.vmx,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3139/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,,oci-w01dc,AMD,esxi-amd-3.example.vcn.exmpl.local,Oracle Linux 9 (64-bit),Oracle Linux 9 (64-bit),IDLE,,vm-4194,1d440e27-fe7d-27af-2f29-70467914e3ec,28413090-6ae1-b0df-62eb-84a1b545dcde,VMware vCenter Server 8.0.3 build-24853646,8.0.3.0,vcenter.example.exmpl.local,00000000-0000-4000-8000-000000000001
exmpl-kestrel-0058,poweredOff,False,False,green,exmplkestrel0058.exmpl.oci,connected,notRunning,gray,False,,,,0,2025/10/16 19:33:43,2026/03/10 16:12:17,16,,131072,0,1,5,921600,False,,normal,,TRUE,,10.21.98.86,workload-1,,,,,,,,1,8192,/exmpl-dc01/AMD/Resources/Example,group-v2068,,,,notConfigured,,gray,-1,-1,,16780531,8390265,8390264,medium,powerOff,vmMonitoringOnly,,,False,0,10000,False,False,False,True,efi,20,none,never,,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3139/exmpl-kestrel-0058.vmx,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3139/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,,oci-w01dc,AMD,esxi-amd-3.example.vcn.exmpl.local,Oracle Linux 8 (64-bit),Oracle Linux 8 (64-bit),IDLE,,vm-4195,5ae0d288-2690-55c9-809b-c1571f6d5f6f,4c866ada-9e31-9850-896a-e38516ca5d2a,VMware vCenter Server 8.0.3 build-24853646,8.0.3.0,vcenter.example.exmpl.local,00000000-0000-4000-8000-000000000001
